id,Exited
198085,0.45626613
198086,0.044370648
198087,0.33895886
198088,0.95895624
198089,0.24432705
198090,0.010865137
198091,0.8320529
198092,0.37789464
198093,0.644004
198094,0.3136929
198095,0.9941678
198096,0.031227274
198097,0.022816462
198098,0.07070576
198099,0.020072788
198100,0.06267587
198101,0.055054434
198102,0.0064813755
198103,0.12755542
198104,0.064939134
198105,0.055087302
198106,0.3605169
198107,0.3452266
198108,0.3914389
198109,0.024866616
198110,0.0596501
198111,0.019797647
198112,0.5124449
198113,0.7722386
198114,0.41675118
198115,0.023886744
198116,0.008006895
198117,0.038751718
198118,0.1270907
198119,0.071503915
198120,0.08454683
198121,0.1561768
198122,0.598246
198123,0.0081841815
198124,0.04632848
198125,0.0054408954
198126,0.01249667
198127,0.11819397
198128,0.04965553
198129,0.047652557
198130,0.020148143
198131,0.0070914137
198132,0.9400256
198133,0.17007266
198134,0.10364926
198135,0.0056772837
198136,0.014770169
198137,0.12081657
198138,0.44186485
198139,0.58716166
198140,0.08698586
198141,0.020737162
198142,0.053704597
198143,0.26576173
198144,0.06304376
198145,0.4047198
198146,0.58180904
198147,0.4523372
198148,0.008779362
198149,0.37976384
198150,0.75948864
198151,0.01905947
198152,0.067494154
198153,0.2596083
198154,0.8983271
198155,0.007087067
198156,0.23325698
198157,0.01444676
198158,0.096526474
198159,0.034262497
198160,0.093258336
198161,0.060520038
198162,0.092611015
198163,0.22547616
198164,0.6193969
198165,0.10704714
198166,0.40770823
198167,0.93873435
198168,0.03142712
198169,0.5330366
198170,0.008802692
198171,0.15675472
198172,0.039795633
198173,0.3238901
198174,0.84459996
198175,0.02087538
198176,0.8729744
198177,0.0545937
198178,0.5396883
198179,0.017437957
198180,0.081058905
198181,0.020600213
198182,0.9428838
198183,0.46409068
198184,0.035602342
198185,0.86384916
198186,0.012234687
198187,0.056146827
198188,0.09168315
198189,0.16078274
198190,0.47694814
198191,0.05991964
198192,0.51895523
198193,0.016635131
198194,0.008286938
198195,0.0043783667
198196,0.12343001
198197,0.00823814
198198,0.02754539
198199,0.017797986
198200,0.020128027
198201,0.011760468
198202,0.09648974
198203,0.016971398
198204,0.03037726
198205,0.027934447
198206,0.051292222
198207,0.009386407
198208,0.1261323
198209,0.14178814
198210,0.4524046
198211,0.0067171967
198212,0.4193016
198213,0.06423675
198214,0.037222933
198215,0.01766134
198216,0.39951697
198217,0.5936776
198218,0.017399829
198219,0.2844057
198220,0.0084256325
198221,0.22542891
198222,0.0813235
198223,0.02415784
198224,0.84276015
198225,0.121229865
198226,0.3226446
198227,0.041795988
198228,0.020111749
198229,0.04554285
198230,0.20213318
198231,0.33370838
198232,0.055604465
198233,0.20301151
198234,0.44613302
198235,0.027102973
198236,0.05151402
198237,0.51709706
198238,0.014302753
198239,0.025342457
198240,0.010111327
198241,0.04328285
198242,0.03363513
198243,0.7799336
198244,0.029345863
198245,0.032445
198246,0.011239658
198247,0.13031997
198248,0.016090844
198249,0.011060007
198250,0.9127501
198251,0.17118202
198252,0.034829155
198253,0.49651575
198254,0.020208428
198255,0.019311128
198256,0.9804315
198257,0.03142359
198258,0.0063753435
198259,0.24373943
198260,0.024489755
198261,0.012104672
198262,0.057524852
198263,0.21583894
198264,0.024390725
198265,0.02982268
198266,0.3363137
198267,0.11399335
198268,0.0529637
198269,0.14977188
198270,0.030415526
198271,0.44533208
198272,0.3673366
198273,0.25638172
198274,0.2469512
198275,0.3035442
198276,0.091627255
198277,0.03741268
198278,0.026359066
198279,0.00854223
198280,0.7966279
198281,0.46822497
198282,0.8141238
198283,0.0126575455
198284,0.18381776
198285,0.7782892
198286,0.03675054
198287,0.037205167
198288,0.06698717
198289,0.10788992
198290,0.036324877
198291,0.016858147
198292,0.017305324
198293,0.92705435
198294,0.015283632
198295,0.7608513
198296,0.13622543
198297,0.16343074
198298,0.5510976
198299,0.012234935
198300,0.28239816
198301,0.11339513
198302,0.005325806
198303,0.013762765
198304,0.21896182
198305,0.7292835
198306,0.017760664
198307,0.022531627
198308,0.5012889
198309,0.088299654
198310,0.015354581
198311,0.01425494
198312,0.009567453
198313,0.011630493
198314,0.1947051
198315,0.04625579
198316,0.39971912
198317,0.061639547
198318,0.085749425
198319,0.17165746
198320,0.0058182324
198321,0.8924552
198322,0.027757391
198323,0.088138334
198324,0.025284221
198325,0.011103494
198326,0.97013074
198327,0.07549475
198328,0.03406108
198329,0.3704241
198330,0.00910993
198331,0.4253179
198332,0.7197665
198333,0.057297975
198334,0.5233356
198335,0.4357504
198336,0.88222414
198337,0.0050325454
198338,0.018340103
198339,0.016204217
198340,0.0426717
198341,0.005883999
198342,0.4395221
198343,0.030885505
198344,0.023727622
198345,0.019608175
198346,0.117702916
198347,0.25373974
198348,0.018371047
198349,0.020209713
198350,0.053882584
198351,0.60859567
198352,0.18500976
198353,0.8738916
198354,0.019750122
198355,0.15652968
198356,0.062961325
198357,0.037534766
198358,0.12587963
198359,0.02382576
198360,0.3846736
198361,0.08972243
198362,0.0028768596
198363,0.033023514
198364,0.84483445
198365,0.0202012
198366,0.03974481
198367,0.88061166
198368,0.9248712
198369,0.22896777
198370,0.009363566
198371,0.057650175
198372,0.38762882
198373,0.08011392
198374,0.064153284
198375,0.20772623
198376,0.028201645
198377,0.021435576
198378,0.09663387
198379,0.3288033
198380,0.31643677
198381,0.046264753
198382,0.030788217
198383,0.053633202
198384,0.20344853
198385,0.27904767
198386,0.014772889
198387,0.9355134
198388,0.008695464
198389,0.03268814
198390,0.07391798
198391,0.104923904
198392,0.09321911
198393,0.8591388
198394,0.040392082
198395,0.021180214
198396,0.474996
198397,0.04369328
198398,0.019169739
198399,0.22284186
198400,0.05459611
198401,0.28600156
198402,0.007684931
198403,0.019650493
198404,0.68277484
198405,0.9316
198406,0.014678227
198407,0.83891517
198408,0.01744954
198409,0.11393231
198410,0.35944253
198411,0.20010647
198412,0.01923753
198413,0.9288933
198414,0.08474603
198415,0.18580718
198416,0.018547606
198417,0.45508352
198418,0.90848285
198419,0.2322749
198420,0.040774077
198421,0.07335046
198422,0.18661623
198423,0.0896559
198424,0.4839008
198425,0.09545515
198426,0.008091514
198427,0.046257064
198428,0.08359587
198429,0.0385887
198430,0.09151576
198431,0.011741491
198432,0.026063075
198433,0.7932557
198434,0.40133432
198435,0.10012684
198436,0.009041351
198437,0.79094106
198438,0.02284849
198439,0.4614216
198440,0.0076876073
198441,0.0055332673
198442,0.9174936
198443,0.0596548
198444,0.82760906
198445,0.06061702
198446,0.91757184
198447,0.41017416
198448,0.012840191
198449,0.26249644
198450,0.012359571
198451,0.03552303
198452,0.039610177
198453,0.5697281
198454,0.65615696
198455,0.06399816
198456,0.04071647
198457,0.03318465
198458,0.53248984
198459,0.024064923
198460,0.5473426
198461,0.03408686
198462,0.8272411
198463,0.93447363
198464,0.12180035
198465,0.5305706
198466,0.04244818
198467,0.030422378
198468,0.03843912
198469,0.0096384715
198470,0.052140065
198471,0.06790183
198472,0.026028793
198473,0.24099904
198474,0.19210994
198475,0.8574272
198476,0.15834126
198477,0.2979105
198478,0.011230139
198479,0.21307488
198480,0.024485702
198481,0.0103903925
198482,0.9459525
198483,0.0056644455
198484,0.17821224
198485,0.01860025
198486,0.02920529
198487,0.02613939
198488,0.9361363
198489,0.017279193
198490,0.17960326
198491,0.098708645
198492,0.28096032
198493,0.012426149
198494,0.7483342
198495,0.87930286
198496,0.17549118
198497,0.023978004
198498,0.9442019
198499,0.10008868
198500,0.060377046
198501,0.7081432
198502,0.06732793
198503,0.14708072
198504,0.052692823
198505,0.12525241
198506,0.23790245
198507,0.01850468
198508,0.5299981
198509,0.038830463
198510,0.22268458
198511,0.0112785995
198512,0.0536588
198513,0.29827058
198514,0.23826542
198515,0.7440874
198516,0.8337003
198517,0.01256999
198518,0.046098348
198519,0.102853075
198520,0.19568968
198521,0.12445329
198522,0.6008846
198523,0.059122827
198524,0.042830795
198525,0.08176528
198526,0.085148975
198527,0.015535704
198528,0.08557271
198529,0.40352777
198530,0.48529673
198531,0.88674617
198532,0.037032604
198533,0.117321454
198534,0.8088114
198535,0.11233453
198536,0.040750835
198537,0.055664092
198538,0.008945176
198539,0.24610503
198540,0.01944023
198541,0.98659897
198542,0.7426253
198543,0.35083106
198544,0.8103658
198545,0.049769863
198546,0.23473604
198547,0.10028114
198548,0.18753596
198549,0.9242403
198550,0.41472724
198551,0.070584506
198552,0.013871128
198553,0.53501487
198554,0.73011976
198555,0.7870788
198556,0.021129958
198557,0.01354832
198558,0.047449317
198559,0.030266052
198560,0.13428475
198561,0.06038427
198562,0.32291356
198563,0.539829
198564,0.23745428
198565,0.66775864
198566,0.054832846
198567,0.88089603
198568,0.09890268
198569,0.027136795
198570,0.12974478
198571,0.3540121
198572,0.08598299
198573,0.094419956
198574,0.3884468
198575,0.06543123
198576,0.042783998
198577,0.024163159
198578,0.19635701
198579,0.2397883
198580,0.010048777
198581,0.015601191
198582,0.006428892
198583,0.104478866
198584,0.9663621
198585,0.78356785
198586,0.38000435
198587,0.014096903
198588,0.01945518
198589,0.6371718
198590,0.012180701
198591,0.031183993
198592,0.15617162
198593,0.14928518
198594,0.05338881
198595,0.18269797
198596,0.041673664
198597,0.08561678
198598,0.0068117697
198599,0.01255956
198600,0.07020736
198601,0.030117547
198602,0.037652686
198603,0.5391756
198604,0.057198334
198605,0.19199792
198606,0.10060913
198607,0.07597091
198608,0.027800802
198609,0.040006865
198610,0.15578464
198611,0.059653975
198612,0.60454977
198613,0.26868638
198614,0.09093415
198615,0.16639063
198616,0.060230076
198617,0.013743322
198618,0.83339083
198619,0.13172667
198620,0.29718947
198621,0.01590937
198622,0.08933972
198623,0.047287926
198624,0.1808238
198625,0.2590602
198626,0.4199533
198627,0.16189836
198628,0.15073733
198629,0.18433824
198630,0.12081017
198631,0.2595948
198632,0.14257526
198633,0.6520689
198634,0.449825
198635,0.15216708
198636,0.9134204
198637,0.07539277
198638,0.17148916
198639,0.015786938
198640,0.2887909
198641,0.022657298
198642,0.2826494
198643,0.09088295
198644,0.017967977
198645,0.01738815
198646,0.0052064997
198647,0.01210172
198648,0.5390533
198649,0.6999459
198650,0.20356643
198651,0.6486094
198652,0.81610566
198653,0.12588346
198654,0.0457198
198655,0.055416625
198656,0.3361759
198657,0.031998675
198658,0.44873965
198659,0.044987712
198660,0.014775978
198661,0.08389522
198662,0.1432816
198663,0.30326703
198664,0.81847954
198665,0.20556754
198666,0.04304654
198667,0.04072878
198668,0.11977334
198669,0.15322155
198670,0.07711497
198671,0.241733
198672,0.1259713
198673,0.9406359
198674,0.019273667
198675,0.08877368
198676,0.8808077
198677,0.0076811174
198678,0.03874931
198679,0.2482764
198680,0.023514364
198681,0.32928813
198682,0.13294397
198683,0.5122173
198684,0.037146043
198685,0.032437325
198686,0.03474112
198687,0.008851717
198688,0.11369917
198689,0.071133934
198690,0.016473908
198691,0.011667677
198692,0.0144306095
198693,0.07756249
198694,0.010104504
198695,0.25384906
198696,0.20012058
198697,0.017145889
198698,0.12964424
198699,0.0092246495
198700,0.14992002
198701,0.00852774
198702,0.96202135
198703,0.82052004
198704,0.6148595
198705,0.85109097
198706,0.017003424
198707,0.029939694
198708,0.018976346
198709,0.9686784
198710,0.51663554
198711,0.11025292
198712,0.08265813
198713,0.8904942
198714,0.008973582
198715,0.5136426
198716,0.17428474
198717,0.0388847
198718,0.035123598
198719,0.17668077
198720,0.015725821
198721,0.17038028
198722,0.09651577
198723,0.56299466
198724,0.012283187
198725,0.014048627
198726,0.013980016
198727,0.8202713
198728,0.012791748
198729,0.016197452
198730,0.527409
198731,0.017270919
198732,0.008385888
198733,0.63571626
198734,0.09880061
198735,0.038232837
198736,0.6885045
198737,0.021963535
198738,0.076509774
198739,0.2926834
198740,0.015774446
198741,0.064128175
198742,0.21834297
198743,0.03253854
198744,0.52282727
198745,0.26039368
198746,0.012952988
198747,0.074426234
198748,0.026685962
198749,0.45741984
198750,0.9521161
198751,0.03643624
198752,0.04051847
198753,0.053961106
198754,0.008343685
198755,0.2892018
198756,0.5351818
198757,0.031185618
198758,0.5316053
198759,0.31433553
198760,0.8824825
198761,0.0762374
198762,0.0396602
198763,0.5386103
198764,0.17033158
198765,0.005168241
198766,0.023558099
198767,0.63806665
198768,0.026584858
198769,0.99349594
198770,0.083084755
198771,0.116508365
198772,0.19753923
198773,0.8270115
198774,0.26315716
198775,0.024156015
198776,0.0071389144
198777,0.040079992
198778,0.08042626
198779,0.90885794
198780,0.85852957
198781,0.011631919
198782,0.14963438
198783,0.012378544
198784,0.5670381
198785,0.11138814
198786,0.7158688
198787,0.47184205
198788,0.028085524
198789,0.17694591
198790,0.84227437
198791,0.09286652
198792,0.7567221
198793,0.08417268
198794,0.15331216
198795,0.01428893
198796,0.56684893
198797,0.11836564
198798,0.21280646
198799,0.16594732
198800,0.30970955
198801,0.00913559
198802,0.19596022
198803,0.8789906
198804,0.13198787
198805,0.18092662
198806,0.12927227
198807,0.07448527
198808,0.019459823
198809,0.009349895
198810,0.11748299
198811,0.01975569
198812,0.66932184
198813,0.5978945
198814,0.28520894
198815,0.11596519
198816,0.30186245
198817,0.7144236
198818,0.05458823
198819,0.009904291
198820,0.7362047
198821,0.07238639
198822,0.28497836
198823,0.0056205266
198824,0.032590616
198825,0.024320424
198826,0.024602856
198827,0.01994315
198828,0.15572447
198829,0.07440763
198830,0.3456739
198831,0.008035768
198832,0.22451682
198833,0.022134902
198834,0.028502107
198835,0.034684014
198836,0.01743532
198837,0.021797504
198838,0.037324145
198839,0.023776177
198840,0.019483699
198841,0.010169716
198842,0.006609858
198843,0.22723648
198844,0.17133781
198845,0.16790077
198846,0.6273516
198847,0.021929733
198848,0.023554841
198849,0.8918382
198850,0.94416547
198851,0.87548786
198852,0.031341646
198853,0.07486723
198854,0.026641507
198855,0.9269672
198856,0.9704093
198857,0.06657525
198858,0.013878474
198859,0.3952765
198860,0.18132947
198861,0.028772537
198862,0.26881787
198863,0.85221344
198864,0.446907
198865,0.04092702
198866,0.1107317
198867,0.9274182
198868,0.12929706
198869,0.5773095
198870,0.09957944
198871,0.64673007
198872,0.8278291
198873,0.03994751
198874,0.06526211
198875,0.006925515
198876,0.056914266
198877,0.09041106
198878,0.008830082
198879,0.077778205
198880,0.040539414
198881,0.025281854
198882,0.023139542
198883,0.016534565
198884,0.037080336
198885,0.09365729
198886,0.13898037
198887,0.0055181086
198888,0.022918541
198889,0.29824924
198890,0.036681823
198891,0.37868565
198892,0.056583926
198893,0.19871251
198894,0.47488135
198895,0.18536668
198896,0.013509157
198897,0.08747865
198898,0.027942825
198899,0.019923847
198900,0.011579966
198901,0.02636241
198902,0.13522667
198903,0.49757978
198904,0.040823147
198905,0.026239907
198906,0.5500495
198907,0.6620956
198908,0.008412234
198909,0.017896783
198910,0.92656255
198911,0.9225915
198912,0.5850414
198913,0.029712383
198914,0.68821484
198915,0.82431203
198916,0.97162795
198917,0.08594309
198918,0.036931183
198919,0.33926797
198920,0.061251875
198921,0.038550753
198922,0.16653992
198923,0.70768225
198924,0.20193513
198925,0.023059625
198926,0.034121957
198927,0.025504572
198928,0.0715783
198929,0.017008893
198930,0.019673113
198931,0.040913835
198932,0.012125349
198933,0.17010699
198934,0.9603009
198935,0.032217495
198936,0.5220179
198937,0.14852987
198938,0.25163174
198939,0.106036395
198940,0.0037566002
198941,0.4184135
198942,0.17424183
198943,0.85877526
198944,0.016782759
198945,0.09227282
198946,0.22924134
198947,0.45594072
198948,0.19498211
198949,0.07711601
198950,0.03353592
198951,0.68662816
198952,0.9966652
198953,0.022546811
198954,0.2001749
198955,0.038835436
198956,0.14737561
198957,0.008343398
198958,0.012886923
198959,0.025472052
198960,0.9135786
198961,0.08467792
198962,0.056914266
198963,0.6602717
198964,0.044192564
198965,0.16171478
198966,0.16340485
198967,0.112229474
198968,0.01349394
198969,0.630838
198970,0.008479292
198971,0.28453782
198972,0.010589876
198973,0.09843026
198974,0.020811373
198975,0.684949
198976,0.08531556
198977,0.029098947
198978,0.012488653
198979,0.028509574
198980,0.17098509
198981,0.20461138
198982,0.0049461806
198983,0.10470606
198984,0.79750824
198985,0.7351221
198986,0.016676733
198987,0.067413
198988,0.1360208
198989,0.042037275
198990,0.9333091
198991,0.15190397
198992,0.119365685
198993,0.026777795
198994,0.8557287
198995,0.6589521
198996,0.1178057
198997,0.051265936
198998,0.34011656
198999,0.03310073
199000,0.19354963
199001,0.7565682
199002,0.06717935
199003,0.026465822
199004,0.082286276
199005,0.019789176
199006,0.011245277
199007,0.47597435
199008,0.4966721
199009,0.8334614
199010,0.8445055
199011,0.5713944
199012,0.048015606
199013,0.114775635
199014,0.33756915
199015,0.41392842
199016,0.32251206
199017,0.24030574
199018,0.3665257
199019,0.034853578
199020,0.1593882
199021,0.06251148
199022,0.059581026
199023,0.16137807
199024,0.0734093
199025,0.1494263
199026,0.013922501
199027,0.07763225
199028,0.14131722
199029,0.030900162
199030,0.3749688
199031,0.10552766
199032,0.9152974
199033,0.24762441
199034,0.83780247
199035,0.28925568
199036,0.059610073
199037,0.013807578
199038,0.21177956
199039,0.022248698
199040,0.04952302
199041,0.34251222
199042,0.16772579
199043,0.27025035
199044,0.035098936
199045,0.078085475
199046,0.016703451
199047,0.046982165
199048,0.16759187
199049,0.25752935
199050,0.020916933
199051,0.07655444
199052,0.086704366
199053,0.22807223
199054,0.022250706
199055,0.008892318
199056,0.059000745
199057,0.08161083
199058,0.34335676
199059,0.19456658
199060,0.31257746
199061,0.0058156596
199062,0.16807094
199063,0.30929267
199064,0.012328254
199065,0.17727387
199066,0.04914031
199067,0.00904872
199068,0.12380335
199069,0.117015176
199070,0.6300651
199071,0.21775502
199072,0.51741505
199073,0.11984055
199074,0.21070823
199075,0.012765171
199076,0.7085008
199077,0.07945318
199078,0.5739167
199079,0.012825603
199080,0.26139873
199081,0.13008945
199082,0.029050823
199083,0.016023163
199084,0.24433002
199085,0.1780434
199086,0.16824701
199087,0.014366021
199088,0.049600698
199089,0.025500245
199090,0.022220299
199091,0.11094603
199092,0.034539025
199093,0.22844654
199094,0.21267511
199095,0.019547535
199096,0.01650555
199097,0.17466782
199098,0.73447627
199099,0.2403807
199100,0.016805278
199101,0.02169626
199102,0.7025297
199103,0.31623924
199104,0.60674185
199105,0.048410792
199106,0.019776478
199107,0.8236913
199108,0.089809276
199109,0.07757869
199110,0.014340865
199111,0.23364331
199112,0.78444105
199113,0.029801007
199114,0.092579186
199115,0.13611239
199116,0.16041405
199117,0.04037051
199118,0.15395616
199119,0.046146147
199120,0.104150265
199121,0.096585564
199122,0.022223096
199123,0.8142417
199124,0.3869881
199125,0.21428604
199126,0.040806893
199127,0.62244576
199128,0.30238572
199129,0.050089896
199130,0.02863003
199131,0.015829932
199132,0.02229677
199133,0.3406653
199134,0.30011114
199135,0.079435006
199136,0.020161407
199137,0.7842154
199138,0.008995132
199139,0.78634906
199140,0.024054443
199141,0.010269905
199142,0.54061943
199143,0.857953
199144,0.038675714
199145,0.029123934
199146,0.10748316
199147,0.3139581
199148,0.057244107
199149,0.6948543
199150,0.069497794
199151,0.05352508
199152,0.011750103
199153,0.019267768
199154,0.040195893
199155,0.0133651355
199156,0.073730834
199157,0.081805944
199158,0.024768617
199159,0.12844864
199160,0.021796191
199161,0.08617173
199162,0.94276446
199163,0.14735968
199164,0.09433453
199165,0.016241172
199166,0.044170015
199167,0.30832013
199168,0.059188347
199169,0.6417436
199170,0.14525367
199171,0.6187733
199172,0.039452493
199173,0.04001258
199174,0.3708731
199175,0.035428837
199176,0.057811297
199177,0.22853605
199178,0.014448932
199179,0.08007452
199180,0.1208771
199181,0.009947256
199182,0.13889629
199183,0.43003032
199184,0.06732845
199185,0.024177402
199186,0.3658417
199187,0.072083846
199188,0.020515142
199189,0.10936133
199190,0.58867186
199191,0.83888423
199192,0.010832848
199193,0.26418978
199194,0.73163944
199195,0.06633239
199196,0.23992483
199197,0.009150558
199198,0.11297877
199199,0.011440769
199200,0.3101512
199201,0.11441403
199202,0.9327616
199203,0.13274199
199204,0.099525556
199205,0.01322526
199206,0.04589361
199207,0.9692113
199208,0.07243839
199209,0.30030474
199210,0.51042956
199211,0.07939664
199212,0.014639574
199213,0.27457055
199214,0.90991825
199215,0.039306194
199216,0.30035946
199217,0.034252793
199218,0.11027662
199219,0.15857443
199220,0.08466875
199221,0.025988165
199222,0.30819008
199223,0.45834014
199224,0.17438966
199225,0.008477564
199226,0.0153855905
199227,0.35190794
199228,0.016071491
199229,0.08309812
199230,0.02247108
199231,0.6004614
199232,0.26113185
199233,0.008772274
199234,0.13257816
199235,0.016276965
199236,0.025608085
199237,0.026304828
199238,0.014629226
199239,0.04353773
199240,0.09738453
199241,0.94840586
199242,0.1502503
199243,0.07879698
199244,0.36927995
199245,0.18095282
199246,0.06213763
199247,0.38637543
199248,0.05250796
199249,0.44206575
199250,0.07659544
199251,0.9108864
199252,0.3124578
199253,0.71123403
199254,0.080432594
199255,0.03846555
199256,0.06055479
199257,0.127073
199258,0.5866532
199259,0.388082
199260,0.03526855
199261,0.72375363
199262,0.018308213
199263,0.034643628
199264,0.28667146
199265,0.703328
199266,0.118515976
199267,0.08421452
199268,0.63571626
199269,0.9188459
199270,0.008657132
199271,0.041340966
199272,0.017638208
199273,0.04245073
199274,0.55130637
199275,0.02664853
199276,0.27070028
199277,0.27162677
199278,0.7768746
199279,0.14725175
199280,0.015854897
199281,0.030070096
199282,0.27247748
199283,0.06432332
199284,0.22774094
199285,0.062371124
199286,0.02418359
199287,0.6902131
199288,0.018712135
199289,0.15317523
199290,0.058698256
199291,0.28918672
199292,0.16632158
199293,0.012660883
199294,0.059119567
199295,0.30084714
199296,0.052784737
199297,0.06869253
199298,0.09031468
199299,0.45215073
199300,0.02913195
199301,0.018388653
199302,0.2823754
199303,0.2863831
199304,0.024769088
199305,0.44139028
199306,0.5941845
199307,0.009780947
199308,0.17794278
199309,0.86570036
199310,0.06327641
199311,0.015988017
199312,0.3421828
199313,0.026303492
199314,0.023620708
199315,0.026634563
199316,0.005564241
199317,0.23170257
199318,0.024927322
199319,0.049726065
199320,0.037212428
199321,0.038691264
199322,0.3006186
199323,0.14480673
199324,0.007886308
199325,0.25670347
199326,0.014430699
199327,0.17118734
199328,0.9487781
199329,0.06012793
199330,0.0106277885
199331,0.17653967
199332,0.84838486
199333,0.18329889
199334,0.05426621
199335,0.20207506
199336,0.89209384
199337,0.9047934
199338,0.8276212
199339,0.054529246
199340,0.056879617
199341,0.052000895
199342,0.023951966
199343,0.011186399
199344,0.2390802
199345,0.10837381
199346,0.116044804
199347,0.040450025
199348,0.013783116
199349,0.02372016
199350,0.0056316694
199351,0.56594026
199352,0.3396474
199353,0.92347604
199354,0.09165364
199355,0.6944748
199356,0.014823005
199357,0.13222991
199358,0.16247426
199359,0.22994941
199360,0.034905624
199361,0.017898852
199362,0.26515657
199363,0.022833752
199364,0.61123455
199365,0.5976554
199366,0.8612223
199367,0.7246375
199368,0.12809005
199369,0.023120092
199370,0.6843684
199371,0.12226467
199372,0.35073957
199373,0.17140102
199374,0.013377383
199375,0.012548566
199376,0.054640137
199377,0.018086167
199378,0.030405885
199379,0.9453031
199380,0.22950064
199381,0.07248122
199382,0.60536987
199383,0.58764905
199384,0.016989626
199385,0.17059666
199386,0.056559175
199387,0.023299584
199388,0.0104377745
199389,0.48176545
199390,0.14585383
199391,0.19795243
199392,0.11789913
199393,0.00964736
199394,0.20040289
199395,0.011311012
199396,0.057513785
199397,0.78868705
199398,0.032455716
199399,0.024412753
199400,0.008842732
199401,0.009997276
199402,0.075789966
199403,0.68480396
199404,0.11659685
199405,0.6672924
199406,0.012473636
199407,0.17083462
199408,0.14177647
199409,0.044899955
199410,0.09442279
199411,0.39009553
199412,0.064006604
199413,0.09085124
199414,0.009360655
199415,0.03994823
199416,0.014030766
199417,0.010551828
199418,0.05715701
199419,0.14055549
199420,0.3142889
199421,0.22891718
199422,0.034429234
199423,0.1504485
199424,0.007977353
199425,0.008318374
199426,0.12361369
199427,0.24018255
199428,0.02427904
199429,0.2552379
199430,0.37145418
199431,0.32706782
199432,0.5687149
199433,0.06132893
199434,0.047749933
199435,0.107272156
199436,0.28188214
199437,0.053970188
199438,0.92228246
199439,0.7483902
199440,0.16718696
199441,0.046418067
199442,0.013105677
199443,0.010221609
199444,0.025447072
199445,0.04323172
199446,0.022330666
199447,0.18122314
199448,0.008119607
199449,0.06595492
199450,0.034146536
199451,0.19541726
199452,0.041737918
199453,0.10177757
199454,0.008885134
199455,0.014471052
199456,0.12853974
199457,0.041748177
199458,0.8987554
199459,0.01684065
199460,0.08240821
199461,0.7403156
199462,0.5540435
199463,0.041164678
199464,0.26585642
199465,0.1927457
199466,0.021750392
199467,0.15659775
199468,0.047416635
199469,0.019112935
199470,0.0513109
199471,0.056585327
199472,0.01785123
199473,0.01360598
199474,0.7734046
199475,0.2613089
199476,0.16658774
199477,0.13921775
199478,0.1275794
199479,0.8170553
199480,0.037868965
199481,0.11753639
199482,0.10788713
199483,0.5018425
199484,0.017466536
199485,0.031654615
199486,0.104427196
199487,0.052057303
199488,0.02420841
199489,0.09477013
199490,0.1632766
199491,0.060393695
199492,0.39865467
199493,0.02460123
199494,0.0058273776
199495,0.9550884
199496,0.5730529
199497,0.14411218
199498,0.79893786
199499,0.21307687
199500,0.97326875
199501,0.7458665
199502,0.057341717
199503,0.087760605
199504,0.009804969
199505,0.60441184
199506,0.082759455
199507,0.5611488
199508,0.02379434
199509,0.87598056
199510,0.23442401
199511,0.10274038
199512,0.03569267
199513,0.092029735
199514,0.80005556
199515,0.14120229
199516,0.18946682
199517,0.67954785
199518,0.10223624
199519,0.5790286
199520,0.04247057
199521,0.85223657
199522,0.49198818
199523,0.026333043
199524,0.11816436
199525,0.010029196
199526,0.010708508
199527,0.63238883
199528,0.03676131
199529,0.13238332
199530,0.6742287
199531,0.15648948
199532,0.08437609
199533,0.9073675
199534,0.03735012
199535,0.19729361
199536,0.2914875
199537,0.023228824
199538,0.05467315
199539,0.21113087
199540,0.00795919
199541,0.039586894
199542,0.258527
199543,0.9403778
199544,0.66855633
199545,0.0085810665
199546,0.7613762
199547,0.31930837
199548,0.2929167
199549,0.13078208
199550,0.031804997
199551,0.06385716
199552,0.41452983
199553,0.024397641
199554,0.39291555
199555,0.06666184
199556,0.18330939
199557,0.027732218
199558,0.5560679
199559,0.08359032
199560,0.18172926
199561,0.074127935
199562,0.028303694
199563,0.025379159
199564,0.12322657
199565,0.014240655
199566,0.07297677
199567,0.0071040057
199568,0.3977289
199569,0.011820481
199570,0.06941036
199571,0.27835855
199572,0.013362174
199573,0.018916436
199574,0.013622258
199575,0.3991313
199576,0.5558029
199577,0.15155803
199578,0.06628831
199579,0.09087569
199580,0.11332478
199581,0.0134558
199582,0.055410862
199583,0.829581
199584,0.01601301
199585,0.7778322
199586,0.012136566
199587,0.017232647
199588,0.009186355
199589,0.033126466
199590,0.24965145
199591,0.13413201
199592,0.011230626
199593,0.6707437
199594,0.0877804
199595,0.11382268
199596,0.10901188
199597,0.29535434
199598,0.7858488
199599,0.3342053
199600,0.019590158
199601,0.009558722
199602,0.14459844
199603,0.019536128
199604,0.008393445
199605,0.9053493
199606,0.1427666
199607,0.32767424
199608,0.09594522
199609,0.012171718
199610,0.3068124
199611,0.010984212
199612,0.033730637
199613,0.07015175
199614,0.016503112
199615,0.9611958
199616,0.20881587
199617,0.89154905
199618,0.018710693
199619,0.48209444
199620,0.03719712
199621,0.34160694
199622,0.7982391
199623,0.017236533
199624,0.08086817
199625,0.057018537
199626,0.08358419
199627,0.10769315
199628,0.74034214
199629,0.048632868
199630,0.7316026
199631,0.69430506
199632,0.07263187
199633,0.03383744
199634,0.017050702
199635,0.84956896
199636,0.22482808
